id,sess,block,auc,std_wtw,auc1,auc2,auc3,auc4,std_wtw1,std_wtw2,std_wtw3,std_wtw4,ready_RT_mean,ready_RT_se,sell_RT_median,sell_RT_mean,sell_RT_se,condition
s0071,2,2,9.35509778456837,1.0958606921482081,8.761666666666665,9.607000000000001,9.454999999999998,9.599499999999999,1.1888262184935936,9.607000000000001,0.6090200559681332,1.4910483560233723,0.3042000000000029,0.02055607164884966,0.727,0.7290212765957448,0.014927514293723465,HP
s0072,2,1,3.894665697361957,1.9463738495493323,4.090286631016043,4.080521008403361,3.192577008403361,4.323363636363636,1.794639544396938,4.080521008403361,2.3718506515616458,1.1241182623588122,0.8581111111111107,0.12662083474309427,0.9369999999999999,1.3757222222222227,0.13708543043580027,LP
s0072,2,2,6.655256811536417,3.3348648368134364,6.566295918367347,5.790342105263158,7.673348000000001,6.563153968253969,2.922429888714035,5.790342105263158,3.4528420561757525,3.461209022197503,0.6061184210526306,0.11827755189484919,0.95,1.8761388888888892,0.28966603575981287,HP
s0074,2,1,8.123788775510203,1.9975695314244282,7.407358851674642,9.018599999999998,8.062583333333333,8.085285714285714,2.4548954041645348,9.018599999999998,1.8017719731019113,0.986886645821434,0.20087755102040433,0.024600050560292373,0.682,0.7692028985507247,0.02829027514916007,LP
s0074,2,2,8.18710490595695,1.7564295596345831,9.735624999999999,8.548457142857144,7.7136,6.948274725274725,1.6639190325478583,8.548457142857144,1.2408306250250274,1.5033429639916391,0.222959459459459,0.03269386433608235,0.6890000000000001,0.7962439024390242,0.10148696830557605,HP
s0075,2,1,9.857596746609394,2.9928630997031203,7.129897959183675,11.415666666666667,10.737,10.099,3.3387715738338155,11.415666666666667,2.526,2.5398181529393007,0.34813580246913894,0.050364069301740685,0.8025,0.7975000000000001,0.02043311911872182,LP
s0075,2,2,8.270129669200365,2.543080686323308,7.380427564102564,8.923131313131313,8.1064,8.721371450617283,2.063403750374786,8.923131313131313,2.474384389432383,2.928093551622848,0.2769452054794572,0.02860723925671931,0.7979999999999999,0.7814418604651162,0.01491179410335438,HP
s0076,2,1,8.136801292326187,2.0196476730145134,8.10266,8.994925925925926,7.677165714285715,7.858999999999999,1.7838913488214467,8.994925925925926,2.577189333578385,1.8839934789089443,0.32766666666666694,0.011672391328631467,0.82,0.826463768115942,0.025252770282398293,LP
s0076,2,2,8.414230730897698,1.7869051978453472,8.187111111111111,8.423444444444444,8.006282051282051,8.945214285714286,0.9678351097269267,8.423444444444444,2.5676997326872057,1.713255763517079,0.30291780821917774,0.014240828048109852,0.835,0.84331914893617,0.02618187089203047,HP
s0077,2,1,5.040669642857143,0.7409188056585176,5.161092307692308,5.276545454545454,4.993109090909091,4.708903846153846,0.7992158988769877,5.276545454545454,0.515387844757146,0.8437540942263145,0.18728947368421034,0.013291049780224766,0.8305,0.8785294117647056,0.07324342463309953,LP
s0077,2,2,6.272684754521963,1.8545364596338132,6.567241269841269,7.481329230769231,7.568642857142857,4.531090982286634,1.4882518896433354,7.481329230769231,1.2315743471057603,1.5968253710855864,0.22728235294117996,0.02464857000429568,0.8370000000000001,0.8287027027027027,0.017159240647903355,HP
s0079,2,1,4.154928977272727,0.8996799923893897,3.728999999999999,4.347843750000001,4.100266666666666,4.398470588235294,0.9460004789903651,4.347843750000001,0.8416448551629258,0.9544587698023396,0.11992857142856658,0.007325909959597678,0.785,0.8283823529411763,0.041827800463496594,LP
