id,sess,key,block,auc,auc_rh,std_wtw,std_wtw_rh,init_wtw,sell_RT_median,sell_RT_mean,sell_RT_se,condition,auc1,auc2,std_wtw1,std_wtw2
s1258,1,"('s1258', 1)",2,12.0,12.0,0.0,0.0,12.0,0.4845,0.5502878787878788,0.024418797471419243,HP,12.0,12.0,0.0,0.0
s1259,1,"('s1259', 1)",1,9.036418680723116,8.990103828682676,2.9993306912995514,2.979652050640486,12.0,0.5435000000000001,0.6645000000000001,0.04033017683156505,LP,9.576708518518519,8.302258168498168,2.3165636926438222,3.521461132853641
s1259,1,"('s1259', 1)",2,8.06987690283997,8.491189080704746,2.6265597217350374,2.841586169523564,7.264,0.6,0.7975400000000004,0.11378198876799438,HP,7.842512820512821,8.19020485396956,1.6344744034617447,3.3080232720340232
s1260,1,"('s1260', 1)",1,3.872807951699463,4.1252319542253515,1.089413872336996,0.9578629404808049,4.259,0.4805,0.49525,0.02182295616764745,LP,3.648319669148057,4.121245989304813,1.310853590449722,0.734018955606595
s1260,1,"('s1260', 1)",2,5.098386377828998,5.225990361815957,1.2941499374002208,1.3430851703319153,4.65,0.5415000000000001,0.6381944444444443,0.056937029591021295,HP,4.379834856595727,6.050531986531986,1.1853911735437084,0.7394069649058443
s1261,1,"('s1261', 1)",1,4.034839124081223,4.072504741833509,1.8494396236517914,1.9486184672917362,4.785,0.373,0.39573611111111107,0.010965310640573435,LP,3.912472888888889,4.211480654761904,2.1519959368865225,1.589369582340312
s1261,1,"('s1261', 1)",2,6.126147778395982,6.039501666581003,3.075460031266801,3.4080059805645484,4.757,0.378,0.4092380952380953,0.023120992256103836,HP,6.97019579306517,5.697681651558965,2.289893055916557,3.9148526396630707
s1262,1,"('s1262', 1)",1,7.93788253187859,7.8557212942612935,2.1341866182835476,2.259541132321783,10.217,0.571,0.7307464788732398,0.0533511523267891,LP,8.240669975186105,7.539663643235072,2.2407262501069765,1.9590910338734142
s1262,1,"('s1262', 1)",2,9.596479939923238,9.778569226974053,2.8890867167423333,2.993264473557614,9.293,0.472,0.596132075471698,0.05280583695996359,HP,9.271546906693711,10.15234989010989,2.798651116857154,2.9475802143071044
s1263,1,"('s1263', 1)",1,3.6175646335546476,3.163537636447735,2.186789383813799,1.362118801227523,12.0,0.376,0.37934246575342473,0.009065144835198352,LP,3.6614275362318844,3.5461849390919165,2.569942632430335,1.5828046370725128
s1263,1,"('s1263', 1)",2,9.826381128137381,10.280383913934426,4.051429264191678,3.8973930165507373,2.723,0.6214999999999999,0.7490344827586207,0.061309917988105554,HP,10.491111328125001,9.18362837837838,3.1376792583422306,4.672411503768265
s1264,1,"('s1264', 1)",1,1.4169696405000392,1.229786003939289,0.8410705631185369,0.3193305634862085,7.127,0.411,0.3959393939393939,0.01158251585176236,LP,1.4136400180668471,1.4137705627705628,1.1383110454424707,0.23564366789614485
s1264,1,"('s1264', 1)",2,3.998365243544643,4.492831622634507,1.5636015042127238,1.3682467832444227,2.246,0.418,0.4307419354838708,0.010755534136033161,HP,3.0693880570409986,5.372150649350649,1.1604520760087342,0.9291615397309355
s1265,1,"('s1265', 1)",1,7.516187265917605,7.656943150046598,1.6726892848667403,1.8096904003743397,7.48,0.465,0.5001111111111113,0.017759675631391355,LP,7.390865608465609,7.6544533333333336,1.6562384716762892,1.7416373085372536
s1265,1,"('s1265', 1)",2,8.713365359477123,9.284489711934157,1.2298639617538802,0.7191082318198772,5.202,0.455,0.5348703703703703,0.03507651880775777,HP,8.190413461538462,9.428345454545454,1.3007578202882386,0.5180653948956926
s1266,1,"('s1266', 1)",1,2.9917522447622225,2.7968434411500454,1.334387707470537,0.6778254468893096,12.0,0.375,0.38986301369863013,0.01030175813660017,LP,3.3431470588235292,2.6675947521865893,1.7534642239710085,0.6901321538010454
s1266,1,"('s1266', 1)",2,5.198144695655318,5.072061245498463,2.9012182060516443,2.841557570077463,2.994,0.3735,0.34285000000000004,0.016090779580244085,HP,5.799875297645294,4.585464843750001,3.133930077510225,2.587252311550227
s1268,1,"('s1268', 1)",1,4.136577638408305,4.190830174656262,1.3626765751544523,1.392025631779861,5.029,0.3885,0.40190909090909094,0.013318564949029894,LP,4.167249999999999,4.070466463414634,1.5085650167368403,1.0574219564569523
s1268,1,"('s1268', 1)",2,5.615196930946292,5.922530830039526,0.9438601414346545,0.7898300153942445,3.863,0.376,0.40257142857142864,0.027885137163649897,HP,5.3279296296296295,5.945707100591716,0.9853166099786723,0.7759805898013159
s1269,1,"('s1269', 1)",1,4.157288543140028,3.938000584795322,1.479410464571428,0.9558945387293468,6.619,0.411,0.43743478260869545,0.013073596118264605,LP,4.672997326203209,3.7390309829059825,1.918158011673402,0.8528630281808333
s1269,1,"('s1269', 1)",2,8.568804175084173,9.363366541353383,2.144062638503756,1.5780872109445299,7.561,0.4315,0.47266666666666673,0.01636242894355189,HP,8.232127802469137,9.023133333333334,2.5755531008064922,1.3661925616674817
s1270,1,"('s1270', 1)",1,5.522927606355043,5.667729259964173,1.8717061897505425,1.8332442723366296,7.554,0.8,0.8900461538461542,0.05467219766935722,LP,5.774533374384237,5.300251072736787,1.9986826525083656,1.711766570232525
s1270,1,"('s1270', 1)",2,9.072144869977198,10.332651763809523,3.1581880421393875,2.489974276716268,3.527,0.8265,0.98588,0.08448841643681103,HP,7.396087324393359,11.643727272727272,3.0116311668527094,0.9750453687261843
s1271,1,"('s1271', 1)",1,6.137585834848827,6.152819579476809,2.391651380961532,2.385709476289314,11.496,0.46950000000000003,0.7305000000000001,0.07668615805172857,LP,5.5986494565217395,6.8275760869565225,2.2433086188004734,2.438251059244398
s1271,1,"('s1271', 1)",2,8.575667928144695,8.777223944875107,2.9882010613969117,3.06319072349487,5.537,0.835,0.9273199999999997,0.050728543759899124,HP,8.583337530329857,8.31700102406554,3.165701546908979,2.573812900722431
s1272,1,"('s1272', 1)",1,2.2814642164895367,2.0211131337150254,0.8436033387918092,0.4852947527027634,5.174,0.407,0.4121830985915493,0.01173472424762026,LP,2.6339272660718374,1.9713785310734462,1.080804424363507,0.3071204298140092
s1272,1,"('s1272', 1)",2,3.568185388786813,3.914067229781833,1.1400666543698401,0.9706094092226175,2.019,0.4065,0.4086875,0.013396845295336789,HP,3.4099626517241934,3.9533460365853657,1.5011961728986916,1.2990406930617027
s1273,1,"('s1273', 1)",1,6.343105086624827,6.35357060098358,1.9539722054264288,1.935442765311173,2.112,0.44,0.47085915492957753,0.014374401078916754,LP,5.96800318006639,6.6840399999999995,1.8112325193422902,1.9116517021675263
s1273,1,"('s1273', 1)",2,9.163870857658305,9.866175809433084,3.1233310605655107,2.860429126746156,6.018,0.5,0.9153800000000001,0.15851041830744123,HP,8.545645895226777,9.692584675324676,2.7614488122250433,3.314403469911791
s1274,1,"('s1274', 1)",1,2.5679616554276414,2.3827198515214705,1.4322985151958962,1.1730388409449266,9.25,0.411,0.41434328358208944,0.007979466638312827,LP,2.648026341093118,2.477323285379726,1.631796229172619,1.172490441795648
s1274,1,"('s1274', 1)",2,3.987321631688499,3.773072397959184,2.178489973889897,2.0328166036518187,3.031,0.479,0.6629655172413795,0.09953675678795017,HP,3.7505917293939266,4.293730681539162,2.0930434526033928,2.3162098218949985
s1275,1,"('s1275', 1)",1,3.566627182894624,3.137016580030323,1.833757115163443,0.7752585295076446,12.0,0.356,0.3579718309859157,0.00802025732791816,LP,4.217680952380952,2.948288021665013,2.2426813199762736,0.9040428394921456
s1275,1,"('s1275', 1)",2,9.758815925087983,10.772859389038633,3.8602975179090864,3.1257280357325112,7.5,0.356,0.38927868852459013,0.026029061251632717,HP,8.160415015015015,11.679322580645161,4.377186938620557,1.7564225626318886
s1276,1,"('s1276', 1)",1,10.711321614583333,10.635577777777778,1.5400277271758158,1.6211666054015346,12.0,0.583,0.5927719298245616,0.015626508275251097,LP,9.916157894736843,11.602250000000002,1.658081540854334,0.48603860014749156
s1276,1,"('s1276', 1)",2,10.448314305084747,10.555979905808476,1.3065424461475377,1.338806278049844,10.5,0.5,0.5453272727272728,0.018243079603468333,HP,10.241786057692309,10.729916666666666,1.7490331202327178,0.2792524122048405
s1277,1,"('s1277', 1)",1,4.177157185586099,3.8732090928901934,1.8607857733188984,1.6225990808946624,11.159,0.363,0.4094347826086956,0.02311255236844672,LP,4.886622177654137,3.5646398172905527,2.348868739997085,0.9752506728201485
s1277,1,"('s1277', 1)",2,8.443912958786424,10.108516747258976,3.8981312020276344,2.9958206377570984,7.329,0.3495,0.3680185185185184,0.013452183537800262,HP,6.691055468335765,10.874942857142857,4.173097914031722,1.4048542261511312
s1278,1,"('s1278', 1)",1,3.494174937290968,3.126805309734514,1.622598758189584,1.3058634458039065,6.379,0.359,0.3601842105263158,0.009575091591786815,LP,4.344063924367644,2.6707793880837363,1.8166564955773674,0.7327545323539026
s1278,1,"('s1278', 1)",2,8.096485883741117,8.478969307577453,2.698142174209565,2.810903599594224,6.148,0.391,0.4382745098039216,0.036175498987233004,HP,7.837675907425909,8.506241622574954,3.346874264633451,1.6197794525650293
s1279,1,"('s1279', 1)",1,7.233208333333333,6.761058139534884,2.303321380228306,2.1550882769789075,11.024,0.406,0.4207826086956522,0.009731468465668787,LP,9.021236244019141,5.55947619047619,2.0318850887208444,0.8343454017570344
s1279,1,"('s1279', 1)",2,7.1879234456845635,7.577271989569783,1.8642137448289975,1.6594529533645608,4.54,0.4,0.43151162790697684,0.044744710291530966,HP,7.200054099462367,7.196380058491465,1.6983206254142231,2.0269349609865936
s1280,1,"('s1280', 1)",1,5.3582018000730995,5.264082336382828,1.5376882171704087,0.9838590756631276,12.0,0.489,0.5010821917808221,0.011010882782966159,LP,5.3235038011695925,5.344298474945534,1.9832240833061285,0.5960667705958514
s1280,1,"('s1280', 1)",2,8.547279883805373,9.124834957764783,1.4040521989204082,0.9808637055617951,7.923,0.485,0.4925918367346938,0.013298355012441967,HP,7.872194088319089,9.552681818181819,1.3902330682491235,0.6034942483994686
s1281,1,"('s1281', 1)",1,11.687236111111112,11.620988095238094,1.5757907758492382,1.7195061216056278,12.0,0.845,0.9461639344262295,0.06145607206380303,LP,12.0,11.377166666666666,0.0,2.184399695059899
s1281,1,"('s1281', 1)",2,9.250147632768758,8.583145717818818,3.2443035560761553,3.2326654372346395,12.0,0.9889999999999999,1.3639999999999999,0.14893608394405877,HP,12.0,7.087548768472907,0.0,2.8557376169361564
s1282,1,"('s1282', 1)",1,2.084498174037683,1.8987739594998139,1.0805419260083629,1.4479086373993055,3.549,0.384,0.376857142857143,0.019067276779340246,LP,2.3338230266465563,1.810897967798752,1.3060766637092414,0.6197301146282214
s1282,1,"('s1282', 1)",2,2.962881176067732,2.874635450578767,0.9731901588523498,0.8955738520420943,6.103,0.4525,0.45909090909090905,0.024664015770538592,HP,3.368126971490049,2.6038618661257606,1.0505388483452405,0.7503769602050188
s1283,1,"('s1283', 1)",1,4.72784126984127,4.30771320754717,2.0242022548291785,1.4497390034511204,2.904,0.467,0.48508450704225337,0.012563060478448356,LP,5.359927884615384,4.128330645161291,2.5626447697551096,1.1120615027214404
s1283,1,"('s1283', 1)",2,5.9216838669469825,5.7175799852659805,3.259253507615983,3.0287295192536643,3.92,0.458,0.49878048780487805,0.028863203010702533,HP,7.952272135416666,4.355514760080277,3.443039256307364,2.1400283909085247
s1284,1,"('s1284', 1)",1,6.615500166833501,6.176395937873356,2.0271463144685855,1.0983654767032722,12.0,0.532,0.543142857142857,0.007957239951043577,LP,6.432926108374385,6.722729166666666,2.3917529526809944,0.9900615456370909
s1284,1,"('s1284', 1)",2,10.73647458895765,11.623926315789472,2.2209100133231567,1.572706866935948,5.671,0.525,0.7809833333333334,0.14204686724940593,HP,9.748791693458505,12.0,2.550769673578234,0.0
s1285,1,"('s1285', 1)",1,4.002269346008288,3.7835212947406394,2.523151575258344,2.299953329228592,12.0,0.4155,0.40296969696969687,0.013804085874167177,LP,5.363527507331378,2.9504980106303744,2.3627489514300533,2.154002886684619
s1285,1,"('s1285', 1)",2,6.132658533233384,6.320406385169601,2.585116085334432,2.4710238675408944,9.0,0.478,0.7783783783783784,0.2849019216662175,HP,6.022885210166179,6.1743393997445715,3.118935106015028,1.8103559261239925
s1286,1,"('s1286', 1)",1,5.2307118011759615,4.949484707391196,2.011307391900311,1.6262493244449416,12.0,0.439,0.5681014492753623,0.10713541879547611,LP,5.540135818120352,4.862027313566938,2.3341792491682387,1.3864538315813546
s1286,1,"('s1286', 1)",2,5.757980038514298,5.977297423261054,2.0618716972497264,2.237459626403969,4.702,0.438,0.4492285714285714,0.016098223287149285,HP,5.189313699346405,6.523361876832845,2.1945058654247362,1.7485490319516352
s1287,1,"('s1287', 1)",1,5.47172274990044,5.557619691119691,2.909983204432501,2.8823807369336043,9.55,0.488,0.5063230769230769,0.01977571408436759,LP,4.573948182183476,6.652255733808675,2.846733963806615,2.5531862934921907
s1287,1,"('s1287', 1)",2,8.038874096901216,8.107354689464975,2.1735969661095482,2.2060327892478733,4.338,0.476,0.5082978723404253,0.029353065564426673,HP,8.468762758620691,7.304554777777777,2.5901377215931927,0.9958221805230176
s1288,1,"('s1288', 1)",1,3.3019155483325835,3.0311826686515,1.215692554918862,0.9445991667518142,7.229,0.414,0.5139444444444444,0.049108726409897815,LP,4.115161764705881,2.58808336136072,1.1337071557543643,0.7547302947648309
s1288,1,"('s1288', 1)",2,3.5814305712669685,3.605162330665025,0.7753697269725213,0.7877397270769697,2.361,0.403,0.4688064516129032,0.05991823112487467,HP,3.926457211538462,3.2424120879120877,0.6591986591366895,0.7281502610801054
s1289,1,"('s1289', 1)",1,3.984530817296477,3.746220472459288,2.3504481676767606,2.429060228968572,6.44,0.515,2.0572241379310348,0.6336515728073486,LP,4.283233267656713,3.5713889973958337,2.134871533847228,2.3471413291755003
s1289,1,"('s1289', 1)",2,5.979604709757835,5.723892275160329,2.9542237631575667,2.7872211564779588,4.044,1.968,2.0850882352941182,0.27170555559385573,HP,7.350386161207215,4.786710776403085,2.9173775960187767,2.398277288768973
s1290,1,"('s1290', 1)",1,5.598310508005426,5.328652530379387,1.9222105547762551,1.7677861954715468,11.842,0.4375,0.44294285714285736,0.011823547686011246,LP,6.212169751858766,4.810147269718699,2.1383564375239437,1.170951614851683
s1290,1,"('s1290', 1)",2,4.046780400132275,3.9102286253254688,1.2727146952438018,1.2193378535486952,3.39,0.479,0.6012222222222221,0.08135521080204779,HP,4.755876460213715,3.440203515889114,1.3701792425694588,0.7870925863672874
s1291,1,"('s1291', 1)",1,6.9293162781404405,6.461931110202089,3.5521595845052776,3.063926085533623,12.0,0.471,0.4737101449275361,0.011688656950306268,LP,7.788590038010771,6.0188532574320055,4.048987222648227,2.7368585670736225
s1291,1,"('s1291', 1)",2,10.170471925477761,10.33575934014306,3.432424913541916,3.4421746457344446,4.02,0.453,0.48143333333333344,0.015883505886902276,HP,11.167033452807646,9.180625492172675,2.211748151525972,4.088980418193087
s1293,1,"('s1293', 1)",1,6.4230769230769225,5.924454545454546,1.6606365073270715,0.5019283475912697,12.0,0.421,0.4324166666666666,0.008974065643099936,LP,6.924045454545454,5.774764705882352,2.0357365760394424,0.4672409039069002
s1293,1,"('s1293', 1)",2,8.796965,9.302010802469136,1.4555009838721438,1.0885810243102003,6.578,0.433,0.4623461538461538,0.020720221460646678,HP,8.018907882241214,9.813681818181818,1.3245285789202954,0.799820967828746
s1294,1,"('s1294', 1)",1,7.741778171788811,7.043952006294257,2.480845413119207,1.9057949369017557,12.0,0.39,0.40153030303030307,0.007627105369426291,LP,9.260322222222221,6.267497863247864,2.1706973576238267,1.7425815637741873
s1294,1,"('s1294', 1)",2,5.828488788624556,5.855946960424316,1.142357637661867,1.1141989471366553,5.079,0.393,0.3821538461538462,0.016499618008509877,HP,5.843395918367348,6.001519999999999,1.321479975210105,1.6402215164218925
s1295,1,"('s1295', 1)",1,7.171672165692543,6.716389297520662,1.9716438427797756,1.4273728149537275,9.662,0.402,0.42260273972602747,0.00962517145752737,LP,7.694461734693878,6.45558984375,2.2577480825255978,1.0927165991906824
s1295,1,"('s1295', 1)",2,7.849645591261196,8.454550524595806,2.0896075020087412,1.9727763908896856,6.698,0.433,0.4287872340425533,0.012234687722866658,HP,6.68059623015873,9.537987012987013,1.8951090821375092,0.7607109882363637
s1296,1,"('s1296', 1)",1,3.981838624409259,3.7158518007662833,1.5387588587728058,0.8226482236509529,12.0,0.3885,0.4008970588235294,0.011118816848391765,LP,3.8126534313725484,4.173080808080807,2.0189042895542078,0.7118978146620198
s1296,1,"('s1296', 1)",2,11.832619047619046,12.0,1.0717610330750702,0.0,10.5,0.3755,0.38756060606060583,0.008103075881761354,HP,11.707083333333333,12.0,1.4047789837036835,0.0
s1297,1,"('s1297', 1)",1,2.9793320298613586,2.8946850789096126,1.137546701929231,0.7183957997978042,10.483,0.359,0.3587733333333333,0.01016789847546716,LP,2.8129000000000004,3.174284090909091,1.361436872544786,0.7582892295529402
s1297,1,"('s1297', 1)",2,4.965152603405819,5.058417078736401,1.6854764244541314,1.7584794748262882,5.175,0.381,0.4135428571428571,0.02619391868532264,HP,5.300629476584022,4.554367117688512,1.8511942931137577,1.2861961374417974
s1298,1,"('s1298', 1)",1,4.550757634670229,4.451028264023212,1.4176146484908514,1.5115604214798415,6.177,0.43,0.5335616438356164,0.058332122471491096,LP,5.167208333333332,3.9762649762935474,1.0510075713003009,1.4585951984827954
s1298,1,"('s1298', 1)",2,6.260169692009001,6.2977968749999995,2.356127137624568,2.3797579145888874,4.837,0.501,0.7523720930232557,0.106104594575357,HP,5.52969649380736,7.360330944917151,2.3100726402088005,2.2728026897361504
s1299,1,"('s1299', 1)",1,3.1999710526315788,3.0349984756097563,1.1344947463189103,0.6521903705181725,9.759,0.371,0.3932676056338028,0.01226154760182978,LP,3.483650531045751,2.9289070921985814,1.4191706450109043,0.7120324375176741
s1299,1,"('s1299', 1)",2,3.7515742087722286,3.7072170777988616,0.7242358689165351,0.7177662978853739,3.754,0.4605,0.45899999999999985,0.03457673055478191,HP,3.8622113775003544,3.6307355324074067,0.7448829264594076,0.6802003543594942
s1300,1,"('s1300', 1)",1,3.1510885815545056,2.617942349719913,1.6626071769398127,0.6188032950506976,7.892,0.392,0.39396,0.007784279086009756,LP,3.8002028985507255,2.488640480849874,2.0968719780104634,0.4649851343764085
s1300,1,"('s1300', 1)",2,5.244604251637623,5.665711318681319,2.5202412014131554,2.621433735429051,3.691,0.418,0.42811111111111105,0.01234951252210417,HP,5.051195172413793,5.5593258297258314,2.89362267569936,2.0887068789809944
s1301,1,"('s1301', 1)",1,7.6216554612463705,7.412339061728396,1.964878236270719,1.843534268520654,12.0,0.435,0.4623380281690142,0.019936946267861345,LP,8.4862625,6.675869689542484,1.870020713413023,1.5792227339406568
s1301,1,"('s1301', 1)",2,7.7382076388888885,8.054033333333333,1.0687006487141373,0.942950038485266,5.582,0.4295,0.44652083333333326,0.019635281046908603,HP,7.812388374783112,7.8714338235294115,1.5234230754472913,1.0325177231223934
s1302,1,"('s1302', 1)",1,5.7467395632416345,5.6472126921560895,2.817229462894045,2.296164494761831,6.892,0.658,0.8741971830985915,0.09825013848461944,LP,5.776974737219304,5.777578787878788,3.1927575776517143,2.425774674404245
s1302,1,"('s1302', 1)",2,8.15622721291866,8.47261894762846,3.074108267277597,2.9560055171147144,2.221,0.5885,0.8038260869565217,0.09190144976624598,HP,7.351944487868101,9.116418724279837,3.1440822348695057,2.55103250154425
s1304,1,"('s1304', 1)",1,3.6607979443972436,3.318992939024229,2.021614820072924,1.7882566116696117,10.775,0.491,0.6021690140845071,0.05204783932330673,LP,4.100820483005367,3.186197727272727,2.3205014093811753,1.4346426591804278
s1304,1,"('s1304', 1)",2,7.119166519086976,8.077456140350874,4.072955885433869,4.118639277917287,1.567,0.945,1.226446808510638,0.14462044987158587,HP,4.659792259171139,11.216160714285714,2.934055067535103,1.715321172308824
s1305,1,"('s1305', 1)",1,5.227253544329478,4.396521228458652,2.680277463526727,1.2923423354337198,12.0,0.521,0.5776086956521738,0.04193793344281552,LP,6.570165577342047,4.149809065934065,3.216913127953879,1.468639895784272
s1305,1,"('s1305', 1)",2,4.212279037459998,4.289843165606323,0.9871921391037098,0.8362696133350935,7.472,0.4875,0.5170294117647058,0.03720781174476825,HP,4.025868482972137,4.412185314685315,1.0750867581471335,0.8261951169384102
