id,selfreport_date,selfreport_duration,selfreport_finished,DD-1,DD-2,DD-3,DD-4,DD-5,DD-6,DD-7,DD-check-1,DD-8,DD-9,DD-10,DD-11,DD-12,DD-13,DD-14,DD-15,DD-check-2,DD-16,DD-17,DD-18,DD-19,DD-20,DD-21,DD-check-3,DD-22,DD-23,DD-24,DD-25,DD-26,DD-27,BIS-1,BIS-2,BIS-3,BIS-4,BIS-5,BIS-6,BIS-7,BIS-8,BIS-9,BIS-10,BIS-11,BIS-12,BIS-13,BIS-14,BIS-15,BIS-16,BIS-17,BIS-18,BIS-19,BIS-20,BIS-21,BIS-22,BIS-23,BIS-24,BIS-25,BIS-26,BIS-27,BIS-28,BIS-29,BIS-30,UP-1,UP-2,UP-3,UP-4,UP-5,UP-6,UP-7,UP-8,UP-9,UP-10,UP-11,UP-12,UP-13,UP-14,UP-15,UP-16,UP-17,UP-18,UP-19,UP-20,UP-21,UP-22,UP-23,UP-24,UP-25,UP-26,UP-27,UP-28,UP-29,UP-30,UP-31,UP-32,UP-33,UP-34,UP-35,UP-36,UP-37,UP-38,UP-39,UP-40,UP-41,UP-42,UP-43,UP-44,UP-45,UP-46,UP-47,UP-48,UP-49,UP-50,UP-51,UP-52,UP-53,UP-54,UP-55,UP-56,UP-57,UP-58,UP-59,PA-1,PA-2,PA-3,PA-4,PA-5,PA-6,PA-7,PA-8,PA-9,PA-10,PA-11,PA-12,PA-13,PA-14,PA-15,PA-16,PA-17,PA-18,PA-19,PA-20
s1146,2/9/22 12:39,433,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,3,1,2,3,1,1,3,4,4,3,1,4,3,2,3,2,2,1,2,4,1,2,1,2,1,2,3,1,3,2,2,4,2,1,4,1,3,4,4,4,1,4,3,2,4,1,4,2,2,4,2,4,3,1,4,3,1,1,4,4,2,1,1,4,4,2,1,2,4,4,3,1,1,4,4,1,4,1,4,4,1,4,2,4,1,2,2,4,4,4,1.0,2,1,3,1.0,1,1,3.0,3.0,1,4,1,1,1,3.0,4.0,1,5,1
s1147,2/9/22 13:09,77,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,1,2,1,1,2,2,2,1,1,1,1,2,2,3,1,2,1,4,4,4,4,1,1,1,3,1,2,2,2,4,4,3,4,4,3,4,2,1,1,2,2,1,2,1,3,3,4,2,1,4,2,1,1,3,1,4,3,3,3,2,1,2,3,4,1,1,3,4,2,3,4,2,3,2,2,1,2,3,3,3,3,3,4,1,1,2,2,3,3,3,2,2,3,2,1,2,2,4,3,3,2,4,1,1.0,1,5,4,2.0,4,3,1.0,5.0,3,1,1,1,5,2.0,2.0,5,4,4
s1148,2/9/22 12:32,319,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,2,1,4,4,4,1,4,4,4,4,1,3,1,1,3,1,2,1,1,3,1,1,4,1,4,4,4,1,4,2,1,4,1,4,2,1,4,1,2,4,1,4,1,4,4,2,4,1,1,4,4,4,4,2,1,4,4,3,1,1,4,4,4,2,1,4,4,4,2,1,4,4,4,4,1,4,2,4,4,3,4,1,4,4,4,4,2,5.0,1,5,1,2.0,5,5,1.0,1.0,5,5,5,1,5,1.0,1.0,5,1,5
s1149,2/9/22 12:49,577,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,4,1,2,3,1,2,4,4,4,3,1,4,1,1,4,2,2,1,1,4,2,1,1,2,3,3,2,1,3,2,2,4,2,1,4,1,3,2,3,4,1,4,2,2,4,1,4,1,4,4,2,4,2,1,4,2,1,1,4,4,1,1,1,4,4,1,1,2,4,4,2,1,1,4,4,2,4,1,4,4,1,4,1,4,1,1,2,4,4,3,1.0,2,2,3,1.0,1,1,2.0,2.0,2,4,1,1,2,4.0,4.0,1,4,1
s1150,2/9/22 12:27,302,1,1,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,1,2,2,1,2,1,2,1,2,2,2,4,3,1,2,2,2,3,1,1,4,2,3,3,1,4,1,4,3,2,4,1,1,2,3,4,1,4,1,2,2,2,1,4,2,2,1,2,3,3,2,1,1,3,4,2,2,1,2,2,3,3,2,3,4,1,2,2,3,1,2,3,3,3,4,2,2,1,3,3,1,2,3,3,4,2,2,3,3,1,2,2,3,1,4,1,1,2,4,1.0,4,1,3,2.0,1,1,4.0,4.0,2,4,1,3,2,5.0,4.0,2,3,1
s1151,2/9/22 15:17,510,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,1,2,4,1,4,4,1,1,4,4,4,4,1,4,4,1,2,1,1,1,1,4,1,1,1,2,1,1,2,1,4,4,4,4,1,1,4,1,4,1,4,4,1,4,1,1,4,1,4,2,1,4,1,4,1,1,4,4,1,1,4,4,1,1,1,4,4,1,1,2,4,4,1,1,1,4,4,1,4,1,4,4,2,4,1,4,1,1,1,4,4,5,1.0,5,1,5,1.0,1,1,5.0,3.0,1,1,1,5,1,5.0,5.0,1,5,1
s1152,2/9/22 21:01,699,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,4,1,2,2,1,2,4,4,4,3,2,4,3,1,3,1,1,1,1,3,1,1,1,1,2,3,2,2,3,4,2,3,2,2,3,2,4,3,3,4,2,3,2,2,4,2,3,2,2,4,2,3,2,2,3,2,1,2,4,4,2,2,2,3,3,2,1,2,3,4,4,2,1,4,3,3,3,1,3,3,2,3,2,4,1,4,3,3,3,4,2.0,3,2,4,2.0,2,1,4.0,4.0,2,5,2,4,2,4.0,5.0,2,4,2
s1153,2/9/22 12:31,420,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,2,3,4,2,2,3,2,2,3,2,1,3,4,2,2,4,2,3,3,3,4,2,3,4,3,3,2,2,1,3,2,1,2,3,2,1,3,2,2,3,2,3,2,3,2,3,4,2,1,2,2,1,2,1,2,3,2,2,2,1,3,1,2,3,2,2,2,3,2,2,1,2,1,2,2,2,3,2,2,1,2,2,3,1,2,4,2.0,3,3,4,2.0,3,4,5.0,2.0,2,3,2,3,4,3.0,4.0,4,3,4
s1154,2/9/22 12:34,510,1,1,1,2,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,3,1,1,1,2,2,3,3,2,3,1,3,4,1,1,1,1,2,1,3,1,2,3,1,1,2,3,1,2,2,1,3,4,2,4,2,4,4,2,4,1,4,4,1,4,1,3,3,2,4,2,3,4,2,4,4,2,1,3,4,4,2,2,2,4,3,2,1,4,4,4,2,2,3,4,3,4,2,4,2,3,4,2,4,2,3,4,3,4,1,4.0,1,3,1,2.0,2,5,1.0,1.0,5,3,2,1,3,1.0,2.0,1,2,2
s1155,2/9/22 14:35,410,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,3,1,2,1,1,2,4,2,2,2,3,2,4,1,2,1,1,1,1,3,2,1,3,2,1,2,3,4,2,2,1,4,4,2,3,1,2,3,2,4,1,4,4,2,4,1,3,4,2,4,1,3,4,3,4,4,2,1,3,4,4,1,1,3,4,4,1,1,3,4,4,2,1,4,4,4,3,1,4,2,3,4,2,4,1,3,2,4,4,4,2.0,2,1,3,1.0,1,1,3.0,3.0,1,1,1,1,1,4.0,4.0,1,2,1
s1156,2/9/22 15:02,371,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,4,1,2,2,1,3,4,4,3,4,2,4,3,1,3,1,1,2,1,3,1,1,2,1,1,3,2,2,3,4,1,4,4,1,3,1,3,4,3,3,1,4,2,1,3,1,2,2,1,3,1,2,4,2,3,3,1,1,3,3,3,1,1,3,4,3,1,1,4,3,4,1,1,4,3,2,4,1,4,3,3,3,2,3,1,3,3,4,3,3,2.0,2,2,2,2.0,2,1,2.0,1.0,2,4,1,2,3,3.0,4.0,2,4,2
s1157,2/9/22 12:36,583,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,4,1,3,1,1,1,4,4,4,1,1,3,2,1,2,1,1,1,1,4,1,1,3,2,1,3,3,1,3,2,1,4,4,1,4,1,4,4,4,4,1,4,4,1,4,1,4,4,2,4,1,4,4,1,4,4,1,1,4,4,4,1,1,4,4,4,1,1,4,4,4,1,1,4,4,4,4,2,4,3,4,4,1,4,1,4,4,3,4,4,2.0,1,2,4,1.0,2,1,1.0,3.0,1,4,1,2,2,4.0,4.0,1,3,2
s1159,2/9/22 13:16,757,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,4,2,2,1,2,3,3,1,2,2,2,1,1,3,1,1,1,1,4,3,3,2,3,2,1,3,2,1,3,2,2,4,3,3,1,3,2,3,3,2,3,2,2,4,2,3,3,3,4,4,2,2,3,4,3,3,2,3,4,3,3,2,3,4,3,3,2,4,4,4,3,3,4,4,4,3,3,4,2,2,4,4,4,4,2.0,2,2,2,1.0,1,1,2.0,1.0,1,3,1,2,1,2.0,3.0,1,2,1
s1160,2/9/22 12:38,364,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,2,1,2,4,2,3,3,1,2,4,3,4,4,1,3,4,1,2,1,1,2,1,4,1,2,2,1,1,2,2,1,1,3,1,2,2,1,4,1,2,2,3,1,1,3,2,1,4,1,4,2,1,4,1,4,2,1,4,2,1,1,3,4,2,1,1,4,4,3,2,1,4,4,2,1,1,3,4,2,4,1,4,3,2,4,1,4,1,2,3,4,3,3,2.0,3,2,1,1.0,2,1,1.0,1.0,2,5,1,2,5,4.0,4.0,4,2,1
s1161,2/9/22 14:42,428,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,2,2,1,2,1,1,1,2,3,2,2,2,2,3,3,2,2,2,3,3,2,2,1,3,2,4,2,3,2,2,2,2,2,3,3,3,2,2,1,2,2,2,3,2,2,3,2,3,2,2,4,2,3,1,2,2,2,3,1,2,4,3,3,3,2,2,2,3,3,2,2,2,3,3,2,1,2,3,3,2,1,2,3,3,2,1,3,2,2,3,3,3,2,2,2,2,3,3,2.0,3,2,4,2.0,1,2,3.0,3.0,2,4,2,3,2,4.0,4.0,2,4,2
s1162,2/9/22 14:06,911,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,2,2,1,2,2,1,2,2,2,3,2,2,2,3,1,2,2,3,2,2,2,2,3,2,2,2,1,2,1,3,2,1,2,3,4,2,1,3,1,4,4,2,4,1,4,2,1,4,2,4,1,1,4,4,4,4,4,1,1,4,2,4,4,1,4,4,4,1,1,4,4,4,1,1,4,4,1,2,4,1,4,4,4,4,2,4,4,1,4,3,4.0,1,3,1,3.0,2,2,2.0,2.0,3,3,3,3,3,3.0,3.0,1,3,2
s1163,2/9/22 12:44,734,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,4,1,2,1,1,2,4,3,3,3,2,4,3,2,3,1,2,2,2,4,3,1,1,1,1,2,2,2,1,3,2,3,3,1,4,1,3,3,4,4,2,3,3,1,4,1,3,2,1,4,2,3,3,1,4,4,1,1,3,4,3,1,1,3,4,1,1,1,4,4,4,1,1,4,4,3,4,1,4,3,3,4,2,4,1,1,2,4,4,2,2.0,1,3,3,1.0,1,2,1.0,1.0,2,3,1,2,2,2.0,3.0,1,1,1
s1164,2/9/22 14:57,1174,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,1,2,2,1,2,1,2,1,2,3,1,4,2,2,2,4,3,4,2,1,4,2,3,1,2,3,2,2,3,1,2,1,3,1,3,4,1,1,2,1,2,1,1,2,2,2,3,4,3,4,4,4,1,3,3,1,4,2,2,3,2,4,1,2,4,1,2,1,4,3,1,2,2,2,4,1,2,1,3,2,1,1,1,2,4,3,2,2,1,4,2,4,3,2,4,4,1,3,5,4.0,4,4,3,1.0,3,1,4.0,2.0,3,4,1,4,3,5.0,5.0,2,5,3
s1167,2/9/22 17:23,363,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,3,2,2,1,2,3,4,4,2,1,3,2,3,1,1,3,2,4,1,2,3,4,2,2,1,3,4,2,1,2,1,2,4,2,1,2,1,3,1,1,1,1,3,3,1,2,1,4,2,1,1,1,4,3,1,4,2,2,3,1,4,2,2,3,2,4,2,1,1,1,4,2,1,2,1,4,3,2,2,2,4,1,2,2,2,2,1,1,2,2,4.0,2,1,2,3.0,4,1,2.0,1.0,1,3,2,2,5,3.0,3.0,4,3,3
s1168,2/9/22 14:09,576,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,1,1,2,3,3,4,2,3,3,1,3,2,1,2,2,3,2,2,2,2,1,3,2,1,3,3,2,3,1,2,4,2,3,2,2,4,1,3,3,1,4,2,3,3,2,4,2,4,3,2,4,4,3,1,4,4,2,3,1,4,4,3,3,1,3,4,3,3,2,4,4,4,2,1,4,3,2,4,2,3,1,3,3,4,3,3,2.0,2,2,1,2.0,1,1,2.0,1.0,2,3,1,2,1,3.0,3.0,1,2,1
s1169,2/9/22 18:36,1543,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,4,1,2,4,1,1,4,4,4,4,1,4,4,1,2,2,1,2,1,4,2,1,2,1,1,1,3,1,1,2,1,4,3,1,4,1,4,2,3,4,1,4,4,2,4,1,4,4,2,4,2,4,4,1,4,4,1,1,4,4,4,2,1,4,4,4,1,1,4,4,4,1,2,4,4,4,2,1,4,4,4,4,1,4,1,2,4,4,4,4,2.0,3,1,4,1.0,1,1,4.0,3.0,1,5,1,4,1,5.0,5.0,1,4,1
s1170,2/9/22 13:09,488,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,4,1,3,3,1,1,4,4,3,3,1,4,2,1,3,1,1,1,1,4,1,2,1,2,1,1,3,1,3,2,2,4,1,1,4,1,3,1,4,4,1,3,3,2,4,1,3,2,2,4,3,4,3,2,4,3,1,2,2,4,2,1,2,4,4,4,1,2,3,4,3,1,2,4,4,3,4,1,4,3,1,4,3,4,2,4,3,3,4,4,1.0,2,1,4,1.0,1,1,4.0,3.0,2,5,1,1,1,5.0,5.0,1,4,1
s1171,2/9/22 14:39,413,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,3,1,1,1,4,3,4,4,2,3,3,2,3,2,2,1,2,3,2,2,1,2,1,1,2,2,2,3,1,4,2,1,4,2,4,3,4,4,2,3,3,2,4,2,4,3,2,4,3,4,2,1,4,4,1,1,3,4,2,1,2,3,4,4,1,2,4,4,3,2,2,3,4,4,3,2,4,3,2,3,3,4,3,2,3,3,4,3,2.0,2,2,3,1.0,1,2,2.0,3.0,2,3,1,1,2,4.0,4.0,3,3,1
s1172,2/9/22 13:22,561,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,2,3,1,1,1,2,1,4,2,2,3,1,2,2,1,1,1,1,3,1,2,2,1,4,1,1,3,2,1,2,2,1,3,4,3,4,2,2,4,1,4,1,3,4,3,4,2,3,4,2,4,1,3,4,2,4,4,3,2,4,4,4,3,2,4,4,4,4,1,4,4,4,4,1,4,4,4,2,2,4,3,4,4,2,4,2,4,4,4,4,2,3.0,1,4,1,2.0,4,3,1.0,1.0,4,3,3,1,3,1.0,3.0,1,2,4
s1173,2/9/22 13:12,392,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,2,3,2,3,3,1,1,2,3,4,2,2,3,2,2,4,2,2,2,2,4,2,1,1,1,1,2,3,2,3,2,3,4,2,1,4,1,4,3,4,4,2,4,2,1,4,1,4,2,1,4,3,4,2,1,4,4,1,2,4,4,2,1,1,4,4,1,1,2,3,4,3,1,2,4,4,4,4,2,4,4,2,4,2,4,1,3,4,4,4,4,1.0,3,1,4,1.0,1,1,3.0,3.0,1,3,1,3,1,4.0,4.0,1,4,1
s1175,2/10/22 09:46,413,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,3,1,3,3,1,4,3,2,2,1,1,3,2,2,4,4,2,1,2,3,4,2,1,2,2,4,2,1,3,2,4,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,1,1,2,2,3,1,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,4,1,2,2,2,2,1,2,1,3,2,2,1,1,2,4,2,2,3,1,1,2,3,4.0,2,4,1,5.0,5,1,3.0,1.0,2,5,5,1,5,3.0,4.0,5,3,5
s1176,2/9/22 14:03,974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,1,4,4,4,4,1,4,4,2,1,1,1,1,1,4,1,1,4,1,1,1,4,1,1,4,1,4,4,1,4,1,4,4,4,4,4,4,4,4,4,1,4,1,4,4,1,4,4,1,4,1,1,1,4,4,4,1,1,4,4,4,2,1,4,4,4,1,1,4,4,4,4,1,4,4,4,4,3,4,1,2,4,3,4,5,1.0,5,1,5,1.0,1,1,5.0,5.0,1,5,1,5,1,5.0,5.0,1,5,1
s1178,2/9/22 17:14,1499,1,1,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,1,2,2,1,2,1,2,1,2,2,2,3,4,1,1,2,4,4,2,1,4,4,1,2,1,1,1,2,4,1,2,1,2,2,1,4,1,2,2,2,4,2,1,4,1,4,2,3,4,1,4,4,3,4,1,4,2,2,4,2,4,4,1,4,3,2,1,4,4,2,1,1,4,4,2,2,1,4,4,3,2,1,4,4,2,2,1,4,3,1,4,1,4,1,2,3,4,4,4,1.0,1,1,3,1.0,1,1,3.0,2.0,1,3,1,2,1,3.0,4.0,1,3,1
s1179,2/9/22 17:11,489,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,4,1,1,4,2,1,4,4,2,1,1,4,2,1,3,1,1,2,1,4,2,1,4,1,3,3,2,1,4,2,1,4,3,2,4,1,3,4,3,4,1,4,3,1,4,1,4,1,2,4,1,4,4,3,4,3,2,1,4,4,3,1,1,2,4,4,1,1,4,4,3,2,1,4,4,2,3,1,4,2,1,4,1,4,1,3,4,4,4,5,2.0,3,1,5,1.0,2,2,4.0,5.0,2,3,1,2,2,5.0,3.0,1,2,2
s1180,2/9/22 19:57,1125,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,4,1,2,3,1,3,2,3,3,2,4,4,2,2,4,1,2,1,3,4,1,1,2,2,2,3,3,4,4,3,2,4,2,1,4,2,2,3,4,4,3,2,2,1,4,1,4,2,1,4,2,4,2,2,3,3,1,1,4,4,1,1,2,4,4,3,2,2,3,4,2,2,2,4,4,3,4,1,4,3,1,4,2,4,1,4,4,4,4,5,1.0,4,1,4,1.0,1,1,4.0,3.0,1,5,1,3,2,4.0,4.0,1,3,1
s1181,2/9/22 15:44,626,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,2,1,2,1,1,2,1,3,3,2,2,3,2,1,3,2,1,1,1,2,1,2,2,2,2,2,2,2,4,3,2,2,2,2,4,2,2,2,3,4,1,3,1,2,4,2,2,2,2,4,2,3,2,2,4,4,3,1,4,4,2,2,2,4,4,4,2,2,3,4,2,3,2,3,4,2,2,2,4,4,3,4,2,3,2,2,2,3,4,1,1.0,1,1,2,3.0,1,1,1.0,2.0,3,3,2,2,2,1.0,2.0,1,2,1
s1182,2/9/22 14:49,634,1,1,2,1,2,2,1,2,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,1,2,1,2,1,2,3,2,3,1,1,2,3,2,3,3,2,3,3,2,3,2,2,1,2,3,1,2,2,3,2,2,2,2,4,2,2,1,2,2,3,2,1,3,3,3,3,2,3,2,3,2,2,2,2,2,3,3,2,2,3,2,3,2,2,3,2,3,2,2,3,2,2,2,3,3,2,3,2,2,3,3,2,2,2,2,2,2,3,3,3,3,2,2,3,3,4.0,2,4,2,5.0,1,2,2.0,1.0,2,4,5,1,3,2.0,4.0,2,2,1
s1183,2/9/22 14:02,1991,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,3,2,2,3,1,1,4,4,4,3,1,3,4,2,1,1,2,3,2,4,1,3,2,2,1,1,3,2,1,2,2,4,4,1,4,2,4,4,2,4,3,4,2,1,4,1,4,4,1,4,2,4,4,1,4,4,1,1,4,4,4,1,2,3,4,4,1,1,4,4,4,1,1,3,4,4,4,2,4,3,4,4,2,4,2,4,4,2,4,5,1.0,1,1,3,1.0,1,1,3.0,2.0,1,3,1,2,1,4.0,5.0,1,5,1
s1184,2/9/22 14:00,401,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,3,1,2,3,1,2,4,3,4,4,1,4,4,1,4,2,1,1,1,4,2,1,1,1,1,2,3,1,4,2,3,4,3,1,4,1,3,2,4,4,1,4,1,1,4,1,4,1,1,4,1,4,3,1,4,4,1,1,4,4,3,1,1,4,4,3,1,1,4,4,4,1,1,4,4,2,4,1,4,3,3,4,2,4,1,2,3,4,4,5,1.0,4,2,5,1.0,1,1,5.0,5.0,2,5,1,4,2,5.0,5.0,1,5,1
s1185,2/9/22 12:36,614,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,4,1,3,1,1,4,4,3,3,3,1,4,3,1,1,2,1,3,1,3,3,1,1,1,1,4,3,1,2,2,1,4,2,1,4,1,4,2,4,4,1,2,2,1,4,1,4,4,1,4,1,3,3,2,4,2,1,1,3,4,1,1,1,4,4,1,1,1,4,4,3,1,1,3,4,4,4,1,4,3,4,4,2,4,1,4,4,2,4,1,5.0,1,5,1,4.0,5,5,1.0,1.0,5,3,4,3,5,3.0,3.0,4,1,5
s1187,2/11/22 12:59,720,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,2,3,1,3,2,2,1,4,3,3,3,1,4,3,1,3,1,1,1,2,4,1,1,1,2,1,2,2,1,4,3,2,4,3,1,4,1,4,3,4,4,1,4,3,1,4,1,3,3,1,4,3,4,3,1,4,4,1,1,4,4,3,1,1,4,4,4,1,1,4,4,3,1,1,4,4,3,3,1,4,4,1,4,2,4,1,4,4,4,4,4,1.0,3,1,3,1.0,1,1,3.0,3.0,1,4,1,2,1,4.0,4.0,1,2,1
s1188,2/9/22 12:48,310,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,2,4,1,1,1,1,2,4,3,2,3,2,4,4,1,2,2,1,3,1,4,1,2,2,1,1,4,2,2,2,3,1,4,4,1,4,1,1,4,1,4,1,4,2,1,4,1,4,3,2,4,1,2,4,4,4,4,2,1,4,4,4,1,1,4,4,3,2,1,4,4,4,2,1,4,4,4,2,1,4,4,2,4,1,4,1,4,2,3,4,2,3.0,1,1,1,4.0,1,3,1.0,1.0,4,4,3,1,3,4.0,4.0,1,1,1
s1189,2/9/22 17:47,463,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,2,4,1,2,2,1,2,3,3,4,2,1,4,2,1,4,2,1,1,1,4,1,1,2,1,2,3,2,1,4,4,2,4,1,2,4,1,3,2,3,4,4,3,4,1,4,1,2,4,3,4,3,2,2,1,4,4,2,2,4,4,1,2,1,2,4,4,2,2,2,3,1,2,1,4,4,2,1,1,4,2,4,2,2,3,1,2,2,2,3,3,2.0,2,3,3,2.0,2,2,3.0,3.0,1,3,2,3,1,3.0,3.0,2,3,1
s1191,2/9/22 15:44,377,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,4,1,2,2,1,2,3,3,3,3,2,3,3,2,3,1,1,2,1,3,1,2,1,1,2,1,2,2,3,3,1,4,4,1,4,1,4,3,4,4,2,3,2,1,4,1,4,2,1,4,2,4,4,2,4,4,1,1,4,4,4,1,1,2,4,4,1,1,3,4,4,1,1,4,4,3,4,1,4,3,3,4,2,4,1,3,4,4,4,4,1.0,2,1,4,1.0,1,1,3.0,2.0,2,4,1,3,2,4.0,4.0,2,4,1
s1192,2/9/22 13:48,1228,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,4,1,1,3,1,2,4,4,4,2,1,3,1,1,1,1,2,1,1,3,1,3,3,1,2,2,4,2,3,2,1,2,1,1,4,2,2,1,3,4,1,2,1,2,2,1,2,2,2,3,1,2,4,2,4,4,1,1,3,4,4,1,1,4,1,4,1,1,2,4,4,2,1,4,4,2,1,1,4,4,4,4,1,4,1,2,1,2,1,3,3.0,3,1,3,1.0,3,1,4.0,5.0,1,3,1,5,1,5.0,5.0,1,5,1
s1194,2/9/22 15:21,365,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,2,1,4,2,1,1,2,3,3,2,4,4,2,1,4,3,2,1,2,4,3,1,1,1,1,2,4,4,4,2,3,4,4,2,4,1,1,2,3,4,2,4,3,4,4,3,4,1,3,4,3,4,3,2,4,4,2,1,4,4,3,2,4,4,4,1,2,3,4,4,3,2,2,4,4,4,2,2,4,4,3,4,1,4,4,1,1,4,4,3,1.0,1,1,2,1.0,1,1,2.0,2.0,1,4,1,1,1,3.0,4.0,1,2,1
s1195,2/9/22 18:08,631,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,4,1,2,2,1,1,4,4,4,4,3,3,3,1,3,1,1,1,1,4,1,1,2,1,1,2,2,3,3,4,2,4,4,1,4,1,2,4,4,4,1,4,3,2,4,2,4,3,1,4,2,4,2,1,4,4,1,1,4,4,4,1,1,4,4,4,1,1,4,4,4,1,2,4,4,3,4,1,4,4,2,4,3,4,1,3,3,4,4,4,1.0,3,1,4,1.0,1,1,4.0,4.0,1,4,1,3,1,4.0,4.0,1,5,1
